summary,type,category
many restaurants on the beach also ladies selling food on the beach,NatureTravel,0
many signs saying you cannot swim rubbish everywhere looks pretty abandoned the water is very dirty and there is absolutely nothing to do if you are after a nice beach to swim and chill at i personally do not recommend this beach,NatureTravel,0
many stones and dead corals on the beach it is not much suitable for swimming but it has some water sport activities sup,NatureTravel,0
massage in a cabana relaxed on beach chairs,NatureTravel,0
may june 2017 i really like ao phai beach and you can find samed villa resort there,NatureTravel,0
maya bay is just as magic as all of the islands in thailand it is famous because of the film  the beach  so glad it is no longer receiving got traffic to help the environment recover,NatureTravel,0
maya beach and more,NatureTravel,0
maybe even too busy because it is not that big there we also stopped at a cave,NatureTravel,0
maybe not quite as stunning as sunrise but that s hard to beat better located if you d like to walk along the beach to get to walking street and back the other beaches you d have to go inland to move around great beach front,NatureTravel,0
me and my boyfriend decided to go for a hike there last year we got the best weather we could imagine and view was breathtaking first of all,NatureTravel,0
me and my boyfriend visited the cave today as we had heard about it online we found it through google maps and rode up to it by moped the whole thing looks abandoned not a person insight so we assumed we could just head into,NatureTravel,0
me and my brother toke a day away from the beach we planed a trip with our chauffeur,NatureTravel,0
me and my dive buddy spent the best part of two weeks diving with djl diving was relaxed,NatureTravel,0
me and my friend booked 4 fun dives but at the end they charged us a lot of thing that they were hidden the cost and did not tell us before staff name is di or dy is very rude and unfriendly we,NatureTravel,0
me and my friend s first dive we had a great time igor was great with us if we come back again,NatureTravel,0
me and my friend took padi open water course with sea gypsy last week and joel was our instructor he is very professional,NatureTravel,0
me and my friends decided to spend our day off to this beach we tried to go here before but the way going was really impossible by motorbike so easy way to reach this paradise is to take one of their 4x4 car services which,NatureTravel,0
me and my friends recently had the pleasure of having two weeks stay at kata beach,NatureTravel,0
me and my girlfriend both had our first dive together with princess we had the boat to ourselves and shared 3 divers between us could not ask for a more attentive and understanding team,NatureTravel,0
me and my girlfriend did our refresher course and 6 fun dives with sairee cottage the refresher with gal,NatureTravel,0
me and my wife and 8 yo son are staying at the santhiya resort today we rented two scooters in a village 250 thb and wander around the island we ended up here after about half hour the beach was pretty much empty just few,NatureTravel,0
me and my wife had an amazing day with wonderful eco tours the tour guide thong cruise was great and made the whole trip really fun the elephants seem to be cared for very well and seemed happy due to bad weather my wife decided,NatureTravel,0
me and my wife just came back from this elephant sanctuary and usually we are not writing reviews but we are really pissed off because of this experience first of all,NatureTravel,0
