summary,type,category
the rooms were clean and tidied daily,ServiceReviews,1
the rooms were comfortable and clean,ServiceReviews,1
the rooms were comfortable and the whole hotel was clean and modern,ServiceReviews,1
the rooms were large and clean,ServiceReviews,1
the rooms were nice with new facilities and nice linen and beds,ServiceReviews,1
the rooms were not to our taste as the bathroom had glass walls and was not very private for doing toilet duties and also the sink was in the bedroom,ServiceReviews,1
the rooms were really nice and clean,ServiceReviews,1
the rooms were really spacious and clean and the staff were so helpful and friendly,ServiceReviews,1
the rooms were simple but clean and the hotel does have the luxury of a small pool,ServiceReviews,1
the rooms were spotless clean and comfortable,ServiceReviews,1
the rooms were very clean and a nice,ServiceReviews,1
the rooms were very clean and comfortable and the bathroom well kept,ServiceReviews,1
the rooms were very comfortable,ServiceReviews,1
the rooms were very neat and clean and the service was great,ServiceReviews,1
the rooms were very very clean and when my air con wasn t working,ServiceReviews,1
the rooms were well kept and we had an ocean view overlooking the swimming pool,LocationReviews,0
the rudest and most unhelpful check in staff i have ever encountered,ServiceReviews,1
the rudest and unhelpful staff you can imagine,ServiceReviews,1
the sakul house hotel front door opens right on a noisy walk in street with loud music from the bars and restaurants only meters away,LocationReviews,0
the sandalay resort hotel pattaya is on beach road near pattaya soi,LocationReviews,0
the sculpture hotel is in a great location in chiang mai old city my husband and i stayed for 3 nights,LocationReviews,0
the sea is right across the street,LocationReviews,0
the sea view rooms do not disappoint,LocationReviews,0
the sea view was great,LocationReviews,0
the service,ServiceReviews,1
the service and attention to detail is amazing,ServiceReviews,1
the service and breakfast are fantastic and the pool provides a heavenly end to a busy day of sightseeing,ServiceReviews,1
the service and the staff was really good as well,ServiceReviews,1
the service at sarikantang is absolutely amazing,ServiceReviews,1
the service here is impeccable,ServiceReviews,1
the service is amazing,ServiceReviews,1
the service is very good,ServiceReviews,1
the service level is obove and mutch higher than standard level,ServiceReviews,1
the service over the top i know there were a couple of negative experiences posted,ServiceReviews,1
the service provided was excellent and we got nice room with decoration from them,ServiceReviews,1
the service received at the hotel is excellent,ServiceReviews,1
the service sometimes forgot to clean our rooms and bring fresh towels,ServiceReviews,1
the service though is not very good,ServiceReviews,1
the service was a bit hit and miss though some staff were wonderful and very helpful,ServiceReviews,1
the service was excellent as was the accommodation,ServiceReviews,1
the service was friendly and the room was great,ServiceReviews,1
the service was good and the pool was great,ServiceReviews,1
the service was great,ServiceReviews,1
the service was perfect and the owner is sooooo sweet,ServiceReviews,1
the serviced apartment had everything i needed and the staff were friendly and helpful,ServiceReviews,1
the shower and toilets are separate and even so there are a lot people it was always clean and you never need to wait to have a shower,ServiceReviews,1
the shower in the bathroom is hot,ServiceReviews,1
the shower toilet the usual 2 in 1 was clean,ServiceReviews,1
the shower was hot and powerful we didn t mind that it was a wet room type bathroom,ServiceReviews,1
the shuttle bus service was good and friendly,ServiceReviews,1
the siam champs elyseesi unique hotel is in a great location along a quiet street,LocationReviews,0
the simple but clean facilities offered a perfect ambiance to just read a book in a hammock,ServiceReviews,1
the sink was outside the bathroom and if you used it,ServiceReviews,1
the sister hotel was over the road next to the beach and,LocationReviews,0
the situation on the river is nice and close to the royal palace,LocationReviews,0
the small pool has an endless swimming pool,ServiceReviews,1
the small resort is kept simple but wonderful and comfortable,ServiceReviews,1
the smaller capacity for travellers makes for a very homey atmosphere and the property pool is so nice,ServiceReviews,1
the space is modern and nice views,LocationReviews,0
the sri sathorn is located 5 10 minutes walk from silom mrt and saladaeng bts stations,LocationReviews,0
the staff allways ready to help,ServiceReviews,1
the staff and customers were welcoming and friendly so we returned every night for a few,ServiceReviews,1
