summary,type,category
we asked our travel agent for a good tailor he recommendet us don master tailor near chaweng because he also orders his shirts there the same day we arranged an appointment with pick up service from our hotel the shop is not on the main chaweng,ShoppingTravel,1
we ate here many many times during our visit to chiang mai authentic thai street cart meals that are delicious and cheap opens about 5 pm and can get busy later in the evening,ShoppingTravel,1
we ate our way through the walking street pop market something for everyone,ShoppingTravel,1
we book this trip from so nagn beach and we are not giving any details after spending two hours on a minibus with no direction and nobody to ask questions to we arrived at our destination which was a very marginal temple in a cave with,NatureTravel,0
we booked 6 day trips with kon tiki diving firstly because of the high discount they give 15 if u book more than 5 day trips we ended up with booking 4 day trips to richelieu,NatureTravel,0
we booked a 2 fun dive trip in advance with this team,NatureTravel,0
we booked a 4d3n stay at rai ruen rom farm the view was magnificent and the people were very hospitable the tents were spacious and clean there were many hands on activities suitable for guests to participate in the food was awesome clean,NatureTravel,0
we booked a cruise with diamond sea marine to visit the james bond island we went canoeing exploring the caves and cruised through the andaman sea we went with a small group and had vip experience including getting a taste of authentic thai,NatureTravel,0
we booked a day long diving trip with them in november 2011 first of all,NatureTravel,0
we booked a day of activities through a reputable company and was not aware that we will visit this unethical place this place gave us a bad taste throughout the day the elephants are chained up and all appeared not happy the baby elephant out the,NatureTravel,0
we booked a day tour with annan to see the wat phra that doi and the sticky waterfalls annan was such a great guide,NatureTravel,0
we booked a day trip by speedboat to similan island departing from khoa lak,NatureTravel,0
we booked a day trip with thomas his english is excellent and easy to understand he know the island and the different spots to be visited swimming in the waterfallwas the top moment of our day all organized in a professional manner and i would,NatureTravel,0
we booked a full day private longtail boat tour for our group of 8 robert made our phi phi island tour experience truly special,NatureTravel,0
we booked a full day trip for the doi suthep temple and buatong sticky waterfall and was not disappointed as our guide mr tee and our driver mr pan are an absolute credit to this company friendly,NatureTravel,0
we booked a half day four in one trip with elephant trekking bathing play sightseeing at huay tho waterfall through the hotel travel desk it took about 40 minutes to reach from our hotel at ao nang to the national park the tour started with visit to huay tho,NatureTravel,0
we booked a hotel in surat thani as we are traveling to koh tao the next day the city isn t that vibrant at least,ShoppingTravel,1
we booked a last minute local dive day yann was great to work with our dive guide was engaging and safe the boat was well run,NatureTravel,0
